id	tweet	candidato	marcador	classe
twe982765903665336320	Lula na cadeia ou bolsonaro presidente? — Vc na minha cama https://t.co/7OUmIbHapR	bolsonaro	alysson	Aprovação
twe977313947656294406	Povo bloqueia rodovias e não deixa Lula ladrão entrar em Passo Fundo-RS &gt;&gt;&gt; https://t.co/XX5xgXjkVO #PassoFundo #LavaJato #LulaLadrão #Faxinageral #STFVergonhaNacional https://t.co/VdHlyd63qL	lula	alysson	Rejeição
twe982376933433528320	Pra guardar e lembrar na urna. https://t.co/8Ei9eRWv8l	alckmin	alysson	Aprovação
twe977598558017871874	@EduPrata @manudeputada @JoselitoMuller3 ??????? https://t.co/Zs7zyidwBp	manuela	alysson	Rejeição
twe978083868258467840	Faria o mesmo https://t.co/rXqCT3inBa	bolsonaro	alysson	Rejeição
twe981010498236936193	ALGUÉM TEM DUVIDA? Temer é a continuidade de Dilma, Lula, FHC, Sarney, Collor, etc... Só existe uma chance de ruptura do sistema: Bolsonaro.	temer	alysson	Rejeição
twe982754265704943616	ala o merda https://t.co/nPTMlmD3Tu	bolsonaro	alysson	Rejeição
twe983090151399313410	Retweeted Fabíola Mª (@fabiolabr):  Jamás olvidaré que apoyó a Aécio Neves, corrupto de los peores en la segunda ro… https://t.co/NEwEWvVer7	marina	alysson	Não sei
twe981713933538033664	Noblat, aquele que deu a renúncia do Temer em 1ª mão ano passado, desdenhou das manifestações ontem. Esse manja.	temer	alysson	Rejeição
twe982067212847648769	Ladrão filho da puta! https://t.co/jMozcIQHR7	marina	alysson	Neutro
twe981663702440083457	Traduzindo o voto de Rosa Weber: "Blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá-blá... Eu nego o HC de Lula!"	lula	alysson	Rejeição
twe981662794314604544	Com o placar de 4 a 1 e tendo 6 votos em jogo, sendo que 2 dos que ainda restam votar já ter se posicionado pela ma… https://t.co/mp0tFOPvoG	lula	alysson	Rejeição
twe981664127511916549	Jogar ovo no lula é mole,quero ver quebrar o cartão do bolsa família!!!	lula	alysson	Rejeição
twe982382927261655040	O cara fez muita coisa pelas pessoas.  Mas a raça de víbora do ser humano só nota o que quer.  Pelo menos agradeçam… https://t.co/2SeA4Puteq	bolsonaro	alysson	Neutro
twe978007442553491457	@manudeputada @PCdoB_Oficial "Liberdade religiosa" igual a de Lenin e sua perseguição à Igreja Ortodoxa. "Combate às ditaduras" que não fossem comunistas, estas vocês apoiam. "Defesa dos trabalhadores" vivendo às custas deles por meio de sindicatos.  Parabéns PCdoB, que seja seu último ano de vida.	manuela	alysson	Rejeição
twe982685399406477312	@sebastianmanteu @SilvasantosSac @DeCaraPraLua Tipo as gravações de temer e de Aécio?	temer	alysson	Rejeição
twe983724129215008769	@silva_marina Nunca na história deste país, Marina esteve de um lado do muro. Pela primeira vez, uma opinião concreta.	marina	alysson	Aprovação
twe982681572645195777	Hoje, não há lado certo ou lado errado. Lula é figura histórica importante. Só que governou com as figuras + arcaicas da política brasileira: Temer, Sarney, Renan... Lula quer mas não é o nosso Mandela. É um criminoso que vai cumprir sua pena. Que venham os próximos. Democracia!	temer	alysson	Rejeição
twe978000927939596288	@manudeputada Chega de violência contra as mulheres. Seja no interior dos lares, nos locais de trabalho ou nos coletivos	manuela	alysson	Aprovação
twe982212337011605504	Sonhei que a Marina Silva tava malhando pra melhorar a imagem pras eleicoes	marina	alysson	Aprovação
twe977718198496907266	A pergunta é séria, @manudeputada: quer me pagar logo o que ficou devendo no processo que a senhora moveu contra mim e perdeu, ou devo me dar ao trabalho de pedir cumprimento de sentença? Qualquer coisa, manda um DM ?	manuela	alysson	Rejeição
twe978022263214825474	Isso é muito grave - Promotor cita ‘Princípio Lula’ para pedir soltura de preso https://t.co/fsrti6vJ2E	lula	alysson	Rejeição
twe981815357739536384	Amanhã, o pessoal que é 'contra a corrupção de todos' volta pra sua vida cotidiana, sendo governada por Geraldo Alckmin, Michel Temer, Romero Jucá, Rodrigo Maia, Aécio Neves, Eliseu Padilha, Valdir Raupp, Fernando Capez, Beto Richa, Roberto Freire...	temer	alysson	Rejeição
twe982648614374772737	lembra do Alckmin escondido para não falar sobre o cunhado, dizendo que acredita no Capez, defendendo Aécio e Temer… https://t.co/00lfJe6FQP	alckmin	alysson	Rejeição
twe977441089975185413	@JoselitoMuller3 @manudeputada O que vai fazer com esse dinheiro @JoselitoMuller3 ?	manuela	alysson	Rejeição
twe981736288490606592	as provas chegando e eu nao sei nem qual é a matéria  feliz agora michel temer??  kkkkkkkk michel temer nao tem nada com isso mas mto bom botar a culpa de tudo nele	temer	alysson	Rejeição
twe978036792992595969	@JosyTelles_REAL @JOATEI @manudeputada @PCdoB_Oficial Esperar o que desses doentes mentais ???	manuela	alysson	Rejeição
twe984761238839353344	Alckmin sempre joga em casa quando casos de corrupção envolvendo seu nome vão pros tribunais (do @BernardoMF ) https://t.co/eYDzgs1jjE	alckmin	alysson	Rejeição
twe982779590216159233	EU NÃO ESTOU ACREDITANDO https://t.co/Cdw2pqi6KA	bolsonaro	alysson	Não sei
twe978342900659642368	Há alguns meses, o Partido Comunista da China declarou oficialmente apoio à candidatura de Ciro Gomes  Esse mesmo partido dessa notícia aqui: https://t.co/cPPWgBVs4T	ciro	alysson	Rejeição
twe984433924007964672	Moro e Deltan depois da prisão de Lula, e agora? "Somos contra corrupissaum crime hediondo não toleramos tem q passar o Brasil a limpo" Mas o Alckmin foi salvo "Somos contra corrupissaum crime hediondo  E Aécio? "Somos contra corrupissaum E Temer? "Somos"	alckmin	alysson	Rejeição
twe978009228794322944	Os caras “expropriam” até data de fundação dos outros partidos. Em 1922 foi fundado o PCB. O PCdoB é de 1962, cisma maoísta do “partidão” https://t.co/gxsELwzAHe	manuela	alysson	Rejeição
twe978456335338627072	Mais da visita ao Centro Espacial Universitário, em Montpellier: Nesta foto estou segurando um modelo em escala real de um nanosatélite. Tecnologia sensível que está sendo desenvolvida com o apoio de brasileiros. Investir em Ciência e Tecnologia é fundamental! https://t.co/cqg7mT3wqU	ciro	alysson	Aprovação
twe982662709845127168	#Brasil: Circula entre os partidos políticos um recente levantamento informal e não registrado no TSE sobre a corrida presidencial.   Jair Bolsonaro na frente com 26%, seguido de Marina Silva com 15%.  https://t.co/fy5BOEbYHv	marina	alysson	Neutro
twe982073095396741120	Não devemos cair no conto do vigário de que as coisas se resolvem no braço, no grito, na ponta da faca ou no tiro da metralhadora. Quem fica apostando nisso quer golpear a democracia! https://t.co/rMmSIAoDmh	marina	alysson	Neutro
twe978075006835089408	Cada vez mais perto das eleições presidenciais, mais uma enquete. Em quem vc vota? @LulapeloBrasil, @jairbolsonaro, @silva_marina ou @geraldoalckmin. Vote, retuite e me siga!	bolsonaro	alysson	Neutro
twe980978741143916544	O Brasil da década de 20 https://t.co/MrFBXgNfnD	temer	alysson	Neutro
twe978033509427277824	Essa Esquerda é muito burraaaaaaaa????????? Nem "mentir " sabem. Lula já tem 10 DEDOS!!!??????? #LulaNaCadeiaJa https://t.co/aeEueXXoZl	lula	alysson	Rejeição
twe982330954114043905	"Marina Silva achou o pronunciamento criminoso do general "inadequado".  Se eles tomarem o poder e fecharem o Congresso, ela achará  "inconveniente". Aí, quando começar a morrer e desaparecer gente sob  tortura, ela vai achar "deselegante". Paulo Candido	marina	alysson	Rejeição
twe982512919442280448	Not today satan https://t.co/1LPRrUWQ2p	bolsonaro	alysson	Rejeição
twe978095898004729858	Após ter que ser protegido por assessores com guarda-chuvas para evitar uma ovada em São Miguel do Oeste-SC, Lula deseja que a PM invada a casa de quem jogou o ovo e aplique um "corretivo". O bandido ficou bravo! https://t.co/skm9etYHFQ	lula	alysson	Rejeição
twe984515178413871104	Se a Marina Silva abrisse um restaurante https://t.co/nes4DVCoxL	marina	alysson	Rejeição
twe984462173605900289	Durou 24 horas a ilusão de que a Lava-Jato pegaria o presidenciável do PSDB. Depois de prender Lula, a operação ensaiou fechar o cerco em torno de Geraldo Alckmin. Não vai acontecer. O inquérito contra o tucano morrerá na Justiça Eleitoral https://t.co/CGGLbxKjum	alckmin	alysson	Rejeição
twe981717525292601344	Gente que não deu um pio sobre os escândalos do governo Temer tá lá botando as manguinhas de fora com julgamento do… https://t.co/CNZtv8IHBm	temer	alysson	Rejeição
twe980974289309532166	“Netflix faz série parcial - cancelei Sky motiva funcionários para manifestar contra Lula - vendi a antena  Vou par… https://t.co/ScISDmc17a	temer	alysson	Neutro
twe982568944295989248	Marina Silva lança sua candidatura nesse sábado... Vamos ver se o presidente vai estar lá ou não.	marina	alysson	Rejeição
twe983510899184029696	5/n  @silva_marina: começou um pouco perdida, melhorou ao final com seu carisma; estranhamente optou por falar pouco de economia, área em que possui algumas propostas liberais (Gianetti). poderia ser mais aplaudida; enfocou em valores, pediu diálogo em vez de embate; Lembrou 2014	marina	alysson	Aprovação
twe981747961418997760	Me van a decir que Pinochet, era, Macri, Piñera, Temer y Moreno son más honestos que Lula, Correa, Evo y Cristina? Si fuera por corrupción los presidentes de derecha hace tiempo deberían estar presos. La Justicia los protege. La prensa los defiende.	temer	alysson	Não sei
twe977434743947038720	A pergunta é séria, @manudeputada: quer me pagar logo o que ficou devendo no processo que a senhora moveu contra mim e perdeu, ou devo me dar ao trabalho de pedir cumprimento de sentença? Qualquer coisa, manda um DM ?	manuela	alysson	Rejeição
twe978037866856157184	Atenção Papa Bento XVI, Lula já pode ser canonizado. Já temos o resistro do seu primeiro milagre ele fez chover ovo em Chapecó. https://t.co/JnqBKbgL6n	lula	alysson	Rejeição
twe977325921710563328	Que merda o Temer tem na cabeça pra querer disputar reeleição ? Político brasileiro realmente gosta de achar que o… https://t.co/6SQtfthtNh	temer	alysson	Rejeição
twe978355570003644417	@cirogomes É noixx	ciro	alysson	Aprovação
twe977315990106144769	- Hijo en esta vida solo debes temer UNA cosa - ¿Cucarachas voladoras? - Hijo en esta vida solo debes temer DOS cosas…	temer	alysson	Não sei
twe982737013404205056	@PatriotaCesar @silvaniasalomao @mtcosmo1 @DinizzRaquel @luluribeir0 @ediltom76 @Joe_br_Capelli @NotaZero @SakaSakamori @macunaimaz @Gislenetanaka @Hilary47808105 @aruthcao @BetoSilvaBR @Jan101871 @Biluca12 @marcogiotto @bancow48 @FAXINANOPODER_ @Tavareslucena1 @HumbertoReisJr @Lula_nacadeia @WilliamsJosemir @mitags @Isabellniky @MBrasilOnline @Nelsonfsilva1 @jairbolsonaro @camaradeputados @STF_oficial @exercitooficial @marmilbr @portalfab @RedeGlobo @Gen_VillasBoas @geraldomiotto @Gen_Ex_Freitas #Fechem o @STF_oficial  é  a única solução	bolsonaro	alysson	Neutro
twe982702279907266561	@MDB_Nacional @MichelTemer https://t.co/8R2jcSpy6A	temer	alysson	Rejeição
twe981664452776022016	Importante não deixar passar essa info aqui, dada pela @AndreiaSadi : Na semana passada Temer foi até a casa de Villas Boas- num encontro reservado. Sem registro em agenda. https://t.co/WsqPwhWlwb	temer	alysson	Neutro
twe978008872702050306	@manudeputada @PCdoB_Oficial COMBATE AS DITADURAS EXCETO AS DA VENEZUELA, CORÉIA DO NORTE E CUBA KKKKKKKKKKKKK ESSAS PODEM NÉ	manuela	alysson	Rejeição
twe978409706921299968	@jairbolsonaro @alvarodias_ @cirogomes @joaquimboficial @geraldoalckmin @jdoriajr @MichelTemer @silva_marina @RodrigoMaia @ronaldocaiado Os Srs nada tem a dizer aos eleitores, qto ao GOLPE do @STF_oficial no dia de ontem?	ciro	alysson	Rejeição
twe977676098904449025	@JulioCe03363892 @manudeputada Se liga, marxistas não ignoram o conhecimento, pelo contrário, o próprio Marx estudo… https://t.co/UGyGLncy1I	manuela	alysson	Rejeição
twe983732293641568256	Sou a favor da prisão em 2ª instância com o fim do foro privilegiado. Temer, Aécio, Renan e todos os que estão escondidos atrás do foro também precisam ser punidos. #ForumDaLiberdade https://t.co/HIiNCf267o	marina	alysson	Aprovação
twe983675827085889536	Um "Fórum da Liberdade" c Amoedo, Sérgio Moro, Marina Silva, Flavio Rocha e Meirelles na mesma semana em q Lula est… https://t.co/OYT8ARB4yE	marina	alysson	Neutro
twe982724342495744001	@folha Dividido porra nenhuma. A esmagadora maioria quer ele preso (prefiro morto), e os vagabundos não querem perd… https://t.co/bZBGl6TTss	temer	alysson	Rejeição
twe977976261351002113	@cleberpv @ventosuli6 @ceribeiro82 @AriSirius @TavaresLucena12 @giovannarocco @andiamomeno @Condefabi @ZetheDe… https://t.co/wHn45pjLsb	ciro	alysson	Neutro
twe977517401574174721	A pergunta é séria, @manudeputada: quer me pagar logo o que ficou devendo no processo que a senhora moveu contra mim e perdeu, ou devo me dar ao trabalho de pedir cumprimento de sentença? Qualquer coisa, manda um DM ?	manuela	alysson	Rejeição
twe981661821886238721	Será que as feministas de esquerda vão sair em defesa de Rosa diante do "menterruption" com o voto de uma mulher? Não. Porque ela está negando o HC de Lula. Aquele que cobrou se ela tinha ou não grelo duro.	lula	alysson	Rejeição
twe981737483183456256	@MidiaNINJA @jeanwyllys_real Boa noite @LulapeloBrasil . Desejo de todo meu coração que seja a última de sua vida e… https://t.co/MbQgYxlIEq	temer	alysson	Rejeição
twe977318618504552448	@jairbolsonaro Presidente, enviei-lhe um e-mail em sua conta do congresso sobre a previdência, gostaria de ler uma resposta! Abç.	bolsonaro	alysson	Aprovação
twe982738332370251776	Empossado presidente, a primeira visita que Temer recebeu foi da brava ANPR https://t.co/Hif95msJOL	temer	alysson	Neutro
twe983662932247699456	Pré-candidatos a presidência até o momento:  Direita: - Bolsonaro  Centro: - Nenhum   Esquerda: - Amoedo, Flávio Rocha, Alckmin, Henrique Meirelles   Extrema-esquerda: - Boulos, Manuella D'avilla, Ciro Gomes, Marina Silva, Joaquim Barbosa	marina	alysson	Neutro
twe982699084619354112	Marina Silva deu o ar da graça logo após detenção Lula para dizer que é candidata. Quer herdar os votos dele. Espere sentada Marina.	marina	alysson	Rejeição
twe984813631698358273	Vários companheiros do PT, inclusive eu, foram acusados de receber dinheiro para campanhas, sem que qualquer reciprocidade tenha sido relatada. O mesmo MPF que nos acusa dos piores crimes, vem a público defender Alckmin. Só tem uma explicação: alinhamento ideológico!	alckmin	alysson	Rejeição
twe978043956196978688	? GRAVÍSSIMO  Os planos do Lula para a esquerda na América Latina / discurso em Bagé 2018 https://t.co/yNM38HkTxs	lula	alysson	Rejeição
twe984241844384038912	Me aparecen fotos de Lisandra Silva en el Marina bay sands y yo pensando que mañana tengo que cargar la sube.  PORQUE SEÑOR PORQUEEE	marina	alysson	Não sei
twe977752289099309056	Retweeted Bolsonaro Presidente BR (@JoelAlexandreM):  @ValdirFerreirs @ramir_lima @Amorim_Qrv Cid e Ciro Gomes são acusados de desviar R$ 300 milhões, diz revista https://t.co/AMvPGXIhCF	ciro	alysson	Rejeição
twe978229567629471744	entrevista da @_PatriciaPillar? https://t.co/8rItlqRpeP	ciro	alysson	Aprovação
twe982421905134247936	mano eu realmente não entendo como o Bolsonaro tem eleitores  tipo até o Lula eu entendo  mas o Bolsonaro?????  ele não acrescenta em basicamente NADA na política e na economia brasileira é só um lixo que espalha ódio	bolsonaro	alysson	Rejeição
